simulacao,pop_total,pop_buffer,perc_atendimento,nome_distrito,cod_distrito
simulacao_6_7,70923,2775,0.039126940484751065,JOSE BONIFACIO,47
simulacao_6_7,148795,24858,0.16706206525756914,JD SAO LUIS,46
simulacao_6_7,53289,9676,0.1815759349959654,ARTUR ALVIM,5
simulacao_6_7,12937,3936,0.3042436422663678,JAGUARA,40
simulacao_6_7,57243,27374,0.4782069423335604,VILA PRUDENTE,93
simulacao_6_7,28845,7476,0.2591783671346854,JAGUARE,41
simulacao_6_7,106715,9125,0.08550812912898843,JARAGUA,42
simulacao_6_7,65985,9411,0.14262332348260967,JD HELENA,44
simulacao_6_7,52431,50039,0.9543781350727623,JD PAULISTA,45
simulacao_6_7,85466,7714,0.09025811433786535,LAJEADO,96
simulacao_6_7,37636,19882,0.5282708045488362,LAPA,48
simulacao_6_7,40595,32697,0.805444020199532,LIBERDADE,49
simulacao_6_7,41208,15318,0.37172393709959234,LIMAO,50
simulacao_6_7,64396,32421,0.5034629480091931,VILA MEDEIROS,92
simulacao_6_7,164446,4078,0.024798414069056102,JD ANGELA,43
simulacao_6_7,74193,960,0.012939226072540536,PARELHEIROS,55
simulacao_6_7,63979,11862,0.1854045858797418,VILA SONIA,94
simulacao_6_7,45297,21926,0.48404971631675386,AGUA RASA,1
simulacao_6_7,23607,6265,0.26538738509764054,ALTO DE PINHEIROS,2
simulacao_6_7,43082,0,0.0,ANHANGUERA,3
simulacao_6_7,45832,15488,0.3379298306859836,ARICANDUVA,4
simulacao_6_7,8811,6057,0.6874361593462717,BARRA FUNDA,6
simulacao_6_7,41378,41067,0.9924839286577408,BELA VISTA,7
simulacao_6_7,25126,9374,0.3730796784207594,BELEM,8
simulacao_6_7,19956,14109,0.7070054119061936,BOM RETIRO,9
simulacao_6_7,16810,14405,0.8569303985722784,BRAS,10
simulacao_6_7,137272,10212,0.07439244711230258,BRASILANDIA,11
simulacao_6_7,30266,9451,0.312264587325712,BUTANTA,12
simulacao_6_7,73074,15309,0.20949995894572626,CACHOEIRINHA,13
simulacao_6_7,21749,13059,0.6004413996045795,CAMBUCI,14
simulacao_6_7,35261,25982,0.7368480757777714,CAMPO BELO,15
simulacao_6_7,58047,20124,0.34668458318259343,CAMPO GRANDE,16
simulacao_6_7,116079,16348,0.14083512090903608,CAMPO LIMPO,17
simulacao_6_7,71558,7439,0.1039576287766567,CANGAIBA,18
simulacao_6_7,148086,37519,0.2533595343246492,CAPAO REDONDO,19
simulacao_6_7,46910,22240,0.4740993391600938,CARRAO,20
simulacao_6_7,45522,22258,0.48895039760994685,CASA VERDE,21
simulacao_6_7,144359,50415,0.3492335081290394,CID ADEMAR,22
simulacao_6_7,104426,12516,0.11985520847298566,CID DUTRA,23
simulacao_6_7,69814,4854,0.06952760191365628,CID LIDER,24
simulacao_6_7,115371,0,0.0,CID TIRADENTES,25
simulacao_6_7,34088,29863,0.8760560901196902,CONSOLACAO,26
simulacao_6_7,61633,18071,0.29320331640517255,CURSINO,27
simulacao_6_7,60670,15082,0.2485907367727048,ERMELINO MATARAZZO,28
simulacao_6_7,74568,27919,0.37440993455637805,FREGUESIA DO O,29
simulacao_6_7,191219,3263,0.017064203870954246,GRAJAU,30
simulacao_6_7,54067,6488,0.11999926017718757,GUAIANASES,31
simulacao_6_7,73335,6676,0.09103429467512102,IGUATEMI,33
simulacao_6_7,60885,29338,0.4818592428348526,IPIRANGA,34
simulacao_6_7,55031,54395,0.9884428776507787,ITAIM BIBI,35
simulacao_6_7,116852,25861,0.22131414096463903,ITAIM PAULISTA,36
simulacao_6_7,107486,41819,0.38906462236942485,ITAQUERA,37
simulacao_6_7,121161,44832,0.37002005595860055,JABAQUARA,38
simulacao_6_7,49983,7704,0.15413240501770603,JACANA,39
simulacao_6_7,59290,12597,0.21246415921740597,MANDAQUI,51
simulacao_6_7,4305,0,0.0,MARSILAC,52
simulacao_6_7,51312,41453,0.807861708762083,MOEMA,32
simulacao_6_7,44302,28137,0.6351180533610221,MOOCA,53
simulacao_6_7,28086,11428,0.4068931140069786,MORUMBI,54
simulacao_6_7,9644,7387,0.7659684778100373,PARI,56
simulacao_6_7,36349,2747,0.07557291809953506,PARQUE DO CARMO,57
simulacao_6_7,81845,0,0.0,PEDREIRA,58
simulacao_6_7,69829,34334,0.49168683498260035,PENHA,59
simulacao_6_7,65590,52600,0.8019515169995426,PERDIZES,60
simulacao_6_7,43873,2030,0.046269915437740755,PERUS,61
simulacao_6_7,37813,33107,0.8755454473329278,PINHEIROS,62
simulacao_6_7,90113,12277,0.13624005415422857,PIRITUBA,63
simulacao_6_7,47539,16435,0.3457161488462105,PONTE RASA,64
simulacao_6_7,53910,8934,0.16572064552031163,RAPOSO TAVARES,65
simulacao_6_7,62838,25374,0.40380024825742383,RIO PEQUENO,67
simulacao_6_7,139186,59929,0.43056772951302574,SACOMA,68
simulacao_6_7,63235,32431,0.5128647109986558,SANTANA,70
