simulacao,pop_total,pop_buffer,perc_atendimento,nome_distrito,cod_distrito
simulacao_6_10,70923,2787,0.039296138065225666,JOSE BONIFACIO,47
simulacao_6_10,148795,24615,0.16542894586511644,JD SAO LUIS,46
simulacao_6_10,53289,9612,0.18037493666610369,ARTUR ALVIM,5
simulacao_6_10,12937,3948,0.30517121434644817,JAGUARA,40
simulacao_6_10,57243,27415,0.4789231871145817,VILA PRUDENTE,93
simulacao_6_10,28845,7696,0.2668053388802219,JAGUARE,41
simulacao_6_10,106715,9016,0.08448671695637915,JARAGUA,42
simulacao_6_10,65985,9217,0.1396832613472759,JD HELENA,44
simulacao_6_10,52431,49968,0.95302397436631,JD PAULISTA,45
simulacao_6_10,85466,7607,0.08900615449418482,LAJEADO,96
simulacao_6_10,37636,19836,0.5270485705175896,LAPA,48
simulacao_6_10,40595,32797,0.8079073777558813,LIBERDADE,49
simulacao_6_10,41208,15519,0.3766016307513104,LIMAO,50
simulacao_6_10,64396,32825,0.5097366296043232,VILA MEDEIROS,92
simulacao_6_10,164446,3899,0.023709910852194642,JD ANGELA,43
simulacao_6_10,74193,980,0.01320879328238513,PARELHEIROS,55
simulacao_6_10,63979,11778,0.18409165507432126,VILA SONIA,94
simulacao_6_10,45297,21691,0.47886173477272226,AGUA RASA,1
simulacao_6_10,23607,6085,0.2577625280637099,ALTO DE PINHEIROS,2
simulacao_6_10,43082,0,0.0,ANHANGUERA,3
simulacao_6_10,45832,15367,0.3352897538837493,ARICANDUVA,4
simulacao_6_10,8811,6030,0.6843718079673136,BARRA FUNDA,6
simulacao_6_10,41378,41080,0.9927981052733337,BELA VISTA,7
simulacao_6_10,25126,9415,0.3747114542704768,BELEM,8
simulacao_6_10,19956,14296,0.716376027259972,BOM RETIRO,9
simulacao_6_10,16810,14411,0.8572873289708507,BRAS,10
simulacao_6_10,137272,10360,0.07547059851972726,BRASILANDIA,11
simulacao_6_10,30266,9447,0.31213242582435735,BUTANTA,12
simulacao_6_10,73074,15176,0.20767988614281413,CACHOEIRINHA,13
simulacao_6_10,21749,12919,0.5940043220377949,CAMBUCI,14
simulacao_6_10,35261,26116,0.7406483083293157,CAMPO BELO,15
simulacao_6_10,58047,20091,0.34611607835030234,CAMPO GRANDE,16
simulacao_6_10,116079,16381,0.14111941005694398,CAMPO LIMPO,17
simulacao_6_10,71558,7461,0.10426507169009755,CANGAIBA,18
simulacao_6_10,148086,38191,0.2578974379752306,CAPAO REDONDO,19
simulacao_6_10,46910,22120,0.47154124920059687,CARRAO,20
simulacao_6_10,45522,22151,0.486599885769518,CASA VERDE,21
simulacao_6_10,144359,50668,0.3509860833062019,CID ADEMAR,22
simulacao_6_10,104426,12720,0.12180874494857602,CID DUTRA,23
simulacao_6_10,69814,4801,0.0687684418597989,CID LIDER,24
simulacao_6_10,115371,0,0.0,CID TIRADENTES,25
simulacao_6_10,34088,29935,0.8781682703590706,CONSOLACAO,26
simulacao_6_10,61633,18209,0.2954423766488732,CURSINO,27
simulacao_6_10,60670,15022,0.24760178012197132,ERMELINO MATARAZZO,28
simulacao_6_10,74568,28180,0.3779100954833172,FREGUESIA DO O,29
simulacao_6_10,191219,3303,0.017273388104738545,GRAJAU,30
simulacao_6_10,54067,6508,0.12036917158340578,GUAIANASES,31
simulacao_6_10,73335,6591,0.08987523010840663,IGUATEMI,33
simulacao_6_10,60885,29209,0.4797404943746407,IPIRANGA,34
simulacao_6_10,55031,54387,0.9882975050426124,ITAIM BIBI,35
simulacao_6_10,116852,25990,0.2224181015301407,ITAIM PAULISTA,36
simulacao_6_10,107486,41689,0.38785516253279495,ITAQUERA,37
simulacao_6_10,121161,44731,0.36918645438713776,JABAQUARA,38
simulacao_6_10,49983,7784,0.15573294920272893,JACANA,39
simulacao_6_10,59290,12477,0.21044020914150785,MANDAQUI,51
simulacao_6_10,4305,0,0.0,MARSILAC,52
simulacao_6_10,51312,41285,0.8045876208294356,MOEMA,32
simulacao_6_10,44302,28259,0.6378718793733917,MOOCA,53
simulacao_6_10,28086,11575,0.41212703838211207,MORUMBI,54
simulacao_6_10,9644,7454,0.7729158025715471,PARI,56
simulacao_6_10,36349,2738,0.07532531844067238,PARQUE DO CARMO,57
simulacao_6_10,81845,0,0.0,PEDREIRA,58
simulacao_6_10,69829,34363,0.49210213521602775,PENHA,59
simulacao_6_10,65590,52475,0.8000457386796768,PERDIZES,60
simulacao_6_10,43873,1957,0.04460602192692544,PERUS,61
simulacao_6_10,37813,33127,0.8760743659587973,PINHEIROS,62
simulacao_6_10,90113,12291,0.1363954146460555,PIRITUBA,63
simulacao_6_10,47539,16298,0.34283430446580704,PONTE RASA,64
simulacao_6_10,53910,8899,0.16507141532183267,RAPOSO TAVARES,65
simulacao_6_10,62838,25376,0.4038320761322767,RIO PEQUENO,67
simulacao_6_10,139186,59562,0.42793097006882874,SACOMA,68
simulacao_6_10,63235,32664,0.5165493792994386,SANTANA,70
simulacao_6_10,41726,26394,0.632555241336337,SANTO AMARO,71
simulacao_6_10,45694,14992,0.328095592419136,SAO DOMINGOS,95
simulacao_6_10,77181,36728,0.47586841321050516,SAO LUCAS,72
simulacao_6_10,79848,35413,0.44350515980362687,SAO MATEUS,73
simulacao_6_10,44578,16496,0.37004800574274305,SAO MIGUEL,74
simulacao_6_10,79860,4848,0.06070623591284748,SAO RAFAEL,75
simulacao_6_10,148270,47870,0.32285695015849464,SAPOPEMBA,76
simulacao_6_10,76068,57773,0.7594915075984645,SAUDE,77
simulacao_6_10,13710,13364,0.9747629467541941,SE,78
simulacao_6_10,19725,4557,0.23102661596958174,SOCORRO,79
simulacao_6_10,53982,39495,0.7316327664777148,TATUAPE,80
simulacao_6_10,113680,4038,0.03552076002814919,TREMEMBE,81
simulacao_6_10,53550,29129,0.5439589169000933,TUCURUVI,82
simulacao_6_10,84049,32242,0.38360956108936456,VILA ANDRADE,83
simulacao_6_10,77678,10655,0.1371688251499781,VILA CURUCA,84
simulacao_6_10,51485,22091,0.42907643002816354,VILA FORMOSA,85
simulacao_6_10,30212,15384,0.5092016417317622,VILA GUILHERME,86
simulacao_6_10,75056,13997,0.1864874227243658,VILA JACUI,87
simulacao_6_10,24775,13740,0.5545913218970736,VILA LEOPOLDINA,88
simulacao_6_10,58141,22790,0.3919781221513218,VILA MARIA,89
simulacao_6_10,76056,59058,0.7765067844745976,VILA MARIANA,90
simulacao_6_10,56905,18013,0.31654511905807925,VILA MATILDE,91
simulacao_6_10,49577,47817,0.9644996671843798,SANTA CECILIA,69
simulacao_6_10,34609,34609,1.0,REPUBLICA,66
